3886	2483
3881	1246
3880	1621
31422	2810
28956	2043
4667	1135
54166	2460
942	2035
11521	1688
12619	1087
12618	1532
12617	1373
26358	2138
6625	609
29892	2054
29891	2046
9781	2669
754	2724
322	78
320	76
321	77
324	79
15091	2828
3629	1069
3628	1674
3625	945
17144	2436
42657	2171
2330	894
2331	896
2332	2464
2333	972
2334	333
2335	1465
2336	2647
2339	727
6131	2756
10940	1515
10942	2534
3715	683
3714	451
17473	2896
9476	2274
4478	1422
5176	2532
4908	974
2487	176
4902	464
4673	1103
2483	540
2480	1220
31001	2154
3245	2362
7538	2415
2464	437
2650	2226
2461	260
10058	1818
10725	2559
9279	1314
10055	558
10726	1394
2468	1831
998	1358
10722	2731
121	2095
3403	595
3405	500
125	153
3406	1954
3409	1600
129	25
3258	2962
10611	2735
2798	719
2799	1896
10616	2197
2792	533
2793	535
2062	154
2791	526
2064	401
2797	836
2794	531
3413	2251
9099	1075
3411	2787
10438	1313
10430	561
10433	563
9307	615
21581	2235
10437	1475
19356	2086
17496	952
21742	1552
21747	1739
3578	506
18876	1162
3575	501
3574	546
3577	543
3576	495
3570	390
3572	1635
13386	1856
13387	2644
4495	1116
9783	1137
12479	2285
9786	1160
9787	1645
9789	717
8965	931
2669	986
15737	863
2939	1689
3257	2934
37931	1997
10978	1288
2930	2064
10547	589
5325	1143
5322	2732
5323	2904
10543	588
5321	1434
11895	649
11896	650
14602	2868
5328	1443
5329	1306
1644	135
1646	1378
1640	893
1642	133
1649	136
12379	1607
1743	2608
8818	1370
30653	2558
18722	2564
30876	2895
12643	1879
11098	625
31528	1881
31785	2083
3168	1644
3166	1466
1160	1779
2800	2163
2801	2166
3163	1056
28787	1424
1421	112
6248	2853
1422	305
8176	960
7090	354
6249	2208
29549	1565
3366	185
4249	807
14736	2155
2156	2905
736	1456
1359	2342
4270	406
468	2105
4242	1842
1351	307
4278	2533
461	832
462	1293
15468	823
9863	1215
1202	640
6954	1893
9864	2867
6956	2169
28304	1371
11143	697
28302	1367
21887	2459
937	2786
11148	2911
11149	2620
29161	2581
2408	1483
1514	170
1516	646
1511	1651
1510	338
1513	859
1512	163
8361	384
8365	2302
8366	700
8369	598
8368	2033
12547	1034
12546	2335
13818	1461
10929	2224
23636	1159
15269	1673
8568	1766
6556	2176
30891	2680
27745	2233
28169	2521
28764	1877
7472	2649
7474	1140
4227	1843
15358	2779
16041	1406
1138	2674
11556	1023
27156	2840
12606	1708
11391	1926
49	47
7504	2131
486	2394
3105	1803
24054	2356
30432	1543
19549	1042
1953	1091
25076	1374
6121	1917
32331	1996
13815	2885
12779	1509
2322	2121
4705	380
2320	1423
2327	2750
2326	647
2325	2656
2324	1123
2328	1208
289	129
288	438
8670	1772
280	479
3562	2416
16468	1440
261	49
260	48
267	54
266	53
265	52
264	50
1031	2629
269	56
268	55
17396	2062
2499	755
2190	2174
6013	1339
4649	2210
13552	1354
2492	462
4646	1234
2496	1328
2259	172
2257	310
2256	864
2255	218
2254	613
2252	617
11776	1054
2477	1387
2474	1289
10735	1890
2479	1930
10731	703
2198	2859
116	204
110	24
113	2140
112	116
20751	2818
4639	232
2787	1430
2781	1244
2780	289
2782	241
25427	2209
11605	2802
11607	814
10601	1735
11601	1938
11600	820
11603	825
11609	818
9084	1337
9081	1336
9080	1661
24925	2744
10422	557
9316	566
9315	1525
10421	556
9313	1213
9310	2142
8951	1155
5083	865
3503	2056
5087	1124
8958	2186
3507	1397
2675	230
2678	855
6833	804
14389	1798
14388	2294
6838	2420
2925	1392
14386	1409
5331	668
487	311
5333	1073
5332	1497
5336	2162
14636	2395
20771	2502
1630	126
1631	128
1984	1278
1985	1425
1634	238
1983	1277
1980	470
1981	1060
1638	314
1639	1805
1989	257
8822	493
8823	491
8821	1197
8826	1884
8824	487
8825	751
568	1919
15099	2397
18044	1662
29956	2590
29957	1841
15092	2829
30863	2857
2818	1777
15097	2901
3178	490
3174	2341
3177	1663
29550	1566
7084	1602
1188	229
10232	2694
1186	252
1182	2447
3372	186
1180	2749
1181	2427
1748	2706
4648	2370
6461	2890
1746	195
30269	1934
1741	2850
5499	1909
47997	2643
1166	237
6491	1352
1161	88
4248	1333
8177	1305
4246	1260
4247	803
4244	786
4245	481
1168	725
4243	1302
4240	1875
4241	785
5520	1025
5522	460
5523	831
5524	854
5525	1096
5527	2160
5529	355
15471	838
15474	2178
11173	1182
11172	2912
48	379
11174	1165
46	1340
47	1353
44	8
45	303
42	100
43	179
40	30
41	976
8483	414
30086	2124
1293	264
1290	1052
28319	2050
1294	217
1295	315
474	554
796	2077
8395	1393
8392	943
15271	1832
35098	2737
1789	1765
8489	422
7929	1957
13827	1947
1716	928
1861	1147
30885	2030
5639	1503
5635	280
4392	1536
4393	1902
5630	278
4442	1200
4396	1290
4397	1814
38349	2026
8481	409
8482	413
1862	1252
8484	415
8485	418
1360	871
1361	1557
4444	483
478	2452
